Platform,Year_of_Release,Genre,Publisher,Above_Average_Critic_Score,Above_Average_User_Score,Log_Global_Sales
XB,2006,Sports,Electronic Arts,True,True,-3.506557897319982
PS2,2006,Adventure,10TACLE Studios,False,False,-3.912023005428146
X360,2006,Simulation,Ubisoft,False,True,-0.8675005677047231
PS2,2006,Shooter,Electronic Arts,True,True,0.22314355131420976
X360,2006,Sports,Konami Digital Entertainment,True,False,-2.3025850929940455
PS2,2006,Sports,Sony Computer Entertainment,True,True,-0.06187540371808753
DS,2006,Role-Playing,Konami Digital Entertainment,True,True,-1.4696759700589417
PS2,2006,Action,Take-Two Interactive,True,True,-0.06187540371808753
X360,2006,Action,Microsoft Game Studios,False,True,-1.0788096613719298
X360,2006,Sports,Take-Two Interactive,True,True,-2.5257286443082556
DS,2006,Platform,Nintendo,True,True,0.6626879730752367
XB,2006,Simulation,Ubisoft,False,False,-2.5257286443082556
PSP,2006,Role-Playing,Konami Digital Entertainment,False,True,-2.995732273553991
GC,2006,Racing,Namco Bandai Games,False,True,-2.5257286443082556
PC,2006,Role-Playing,Activision,True,True,-4.605170185988091
PS2,2006,Racing,Electronic Arts,False,True,-2.2072749131897207
PC,2006,Strategy,LucasArts,True,True,-2.5257286443082556
DS,2006,Puzzle,Nintendo,False,True,-1.9661128563728327
X360,2006,Platform,Sega,False,False,0.03922071315328133
PS2,2006,Simulation,Konami Digital Entertainment,True,True,0.03922071315328133
PSP,2006,Puzzle,D3Publisher,True,True,-2.995732273553991
Wii,2006,Simulation,Nintendo,True,True,-1.0788096613719298
X360,2006,Sports,Take-Two Interactive,True,True,-0.5447271754416722
DS,2006,Misc,Nintendo,True,True,-1.0216512475319814
GC,2006,Sports,Electronic Arts,False,False,-2.2072749131897207
DS,2006,Fighting,Majesco Entertainment,False,False,-2.995732273553991
DS,2006,Action,From Software,False,False,-2.995732273553991
X360,2006,Shooter,Ubisoft,True,True,0.6678293725756554
DS,2006,Platform,Vivendi Games,False,False,-0.9942522733438669
Wii,2006,Simulation,Konami Digital Entertainment,False,False,-2.995732273553991
Wii,2006,Action,Nintendo,True,True,1.9671123567059163
XB,2006,Sports,Electronic Arts,True,True,0.01980262729617973
PS2,2006,Sports,Electronic Arts,False,True,-0.9942522733438669
PSP,2006,Role-Playing,Rising Star Games,False,False,-1.4271163556401458
PS2,2006,Racing,Sega,True,True,-2.995732273553991
PS2,2006,Role-Playing,Namco Bandai Games,True,True,-0.9942522733438669
PC,2006,Strategy,THQ,True,True,-2.995732273553991
X360,2006,Shooter,Vivendi Games,True,True,-1.0788096613719298
PSP,2006,Role-Playing,Activision,True,True,-0.9942522733438669
XB,2006,Sports,Electronic Arts,True,True,-1.0788096613719298
PSP,2006,Sports,Electronic Arts,True,True,-0.9942522733438669
PSP,2006,Role-Playing,Square Enix,True,True,-1.0216512475319814
DS,2006,Action,505 Games,False,False,-3.506557897319982
PSP,2006,Adventure,Namco Bandai Games,True,True,-2.995732273553991
PSP,2006,Shooter,Sony Computer Entertainment,True,True,0.04879016416943204
DS,2006,Role-Playing,Ubisoft,False,True,-2.120263536200091
PSP,2006,Action,Tecmo Koei,False,True,-2.995732273553991
PS2,2006,Shooter,Activision,True,True,0.06765864847381486
XB,2006,Sports,Electronic Arts,False,True,-2.120263536200091
DS,2006,Action,LucasArts,False,False,0.06765864847381486
PSP,2006,Racing,Codemasters,True,True,-3.506557897319982
PC,2006,Racing,Electronic Arts,True,True,-2.995732273553991
X360,2006,Strategy,Electronic Arts,True,True,-2.995732273553991
PS2,2006,Sports,Electronic Arts,False,True,-2.995732273553991
PS2,2006,Action,Tecmo Koei,False,True,-1.0788096613719298
PSP,2006,Sports,Sony Computer Entertainment,True,True,-1.0498221244986778
GC,2006,Platform,Activision,False,True,-1.0498221244986778
DS,2006,Role-Playing,Takara Tomy,False,True,-1.4696759700589417
GC,2006,Racing,Electronic Arts,True,True,-1.0498221244986778
X360,2006,Action,Eidos Interactive,True,True,-0.9942522733438669
PS2,2006,Racing,Codemasters,False,False,-4.605170185988091
PS2,2006,Action,Electronic Arts,True,True,0.08617769624105241
PSP,2006,Shooter,Disney Interactive Studios,True,True,-2.120263536200091
PS2,2006,Shooter,Activision,False,True,-4.605170185988091
PSP,2006,Adventure,Midway Games,False,False,-4.605170185988091
PS2,2006,Sports,Electronic Arts,True,True,-0.5621189181535413
PSP,2006,Misc,Sony Computer Entertainment,False,True,-2.995732273553991
XB,2006,Sports,Electronic Arts,False,True,-2.5257286443082556
PS2,2006,Role-Playing,Konami Digital Entertainment,True,True,-1.0498221244986778
XB,2006,Sports,Electronic Arts,True,True,-1.4271163556401458
X360,2006,Shooter,Microsoft Game Studios,False,True,-1.8971199848858813
GC,2006,Platform,Sega,False,True,-1.8971199848858813
X360,2006,Sports,Take-Two Interactive,False,True,-2.120263536200091
PS2,2006,Action,Namco Bandai Games,False,False,-0.5447271754416722
PS2,2006,Racing,Codemasters,True,True,-2.5257286443082556
PS2,2006,Adventure,Sega,True,True,0.08617769624105241
PS2,2006,Fighting,Midway Games,True,True,0.058268908123975824
X360,2006,Role-Playing,Sega,False,True,-2.120263536200091
GC,2006,Platform,Vivendi Games,False,True,-1.6607312068216509
XB,2006,Sports,Electronic Arts,True,False,-1.6607312068216509
DS,2006,Adventure,Ubisoft,True,True,-1.4271163556401458
PSP,2006,Misc,Konami Digital Entertainment,False,False,-3.912023005428146
PSP,2006,Action,Konami Digital Entertainment,True,True,0.16551443847757333
PSP,2006,Fighting,Capcom,True,True,-1.1086626245216111
XB,2006,Racing,Global Star,False,False,-3.912023005428146
PS2,2006,Misc,RedOctane,True,True,1.6331544390514163
PS2,2006,Fighting,Crave Entertainment,False,False,-3.2188758248682006
DS,2006,Puzzle,Nintendo,True,True,0.17395330712343798
PS2,2006,Action,Eidos Interactive,False,True,-3.912023005428146
PS3,2006,Role-Playing,Activision,True,True,-0.9675840262617056
X360,2006,Platform,Ubisoft,False,True,-2.2072749131897207
PS2,2006,Simulation,Tecmo Koei,False,True,-3.506557897319982
GBA,2006,Role-Playing,Nintendo,True,True,-1.2729656758128873
PSP,2006,Platform,Konami Digital Entertainment,False,True,-2.995732273553991
PS2,2006,Action,Namco Bandai Games,False,True,-2.120263536200091
PSP,2006,Adventure,Sony Computer Entertainment,False,False,-0.05129329438755058
PSP,2006,Action,Take-Two Interactive,True,True,1.6154199841116479
PS2,2006,Fighting,Ignition Entertainment,False,True,-2.5257286443082556
X360,2006,Action,Eidos Interactive,True,True,-0.941608539858445
PC,2006,Role-Playing,JoWood Productions,False,True,-2.8134107167600364
GC,2006,Shooter,Eidos Interactive,False,False,-2.2072749131897207
PS2,2006,Action,Capcom,False,False,-2.995732273553991
PS3,2006,Racing,Sega,False,True,-1.7147984280919266
DS,2006,Action,Majesco Entertainment,False,False,-3.506557897319982
GC,2006,Misc,Nintendo,False,True,-2.2072749131897207
PS2,2006,Action,THQ,False,True,-0.5108256237659907
XB,2006,Fighting,Electronic Arts,True,True,-1.1086626245216111
PSP,2006,Racing,THQ,False,False,0.1823215567939546
X360,2006,Simulation,Sega,True,False,-1.2729656758128873
PS2,2006,Role-Playing,Square Enix,True,True,-1.4696759700589417
PS2,2006,Action,Atari,False,True,-2.995732273553991
PS2,2006,Action,Vivendi Games,True,True,0.17395330712343798
PS2,2006,Platform,Vivendi Games,False,True,-0.941608539858445
DS,2006,Sports,Activision,True,False,-1.5141277326297755
PS2,2006,Action,Namco Bandai Games,False,True,-2.995732273553991
GC,2006,Action,LucasArts,True,True,-0.030459207484708574
PSP,2006,Sports,Activision,False,True,-0.579818495252942
DS,2006,Racing,THQ,False,False,-0.030459207484708574
X360,2006,Shooter,Microsoft Game Studios,True,True,1.8066480817218056
PSP,2006,Role-Playing,Sony Computer Entertainment,True,True,-1.1086626245216111
PS2,2006,Fighting,Atari,True,False,-0.9942522733438669
PSP,2006,Sports,Electronic Arts,False,False,-2.0402208285265546
X360,2006,Sports,Spike,False,False,-0.9942522733438669
PS3,2006,Sports,Take-Two Interactive,True,True,-0.9942522733438669
PSP,2006,Strategy,Ubisoft,False,True,-3.506557897319982
PS2,2006,Action,Midway Games,False,False,-0.9942522733438669
X360,2006,Sports,Electronic Arts,True,False,0.5877866649021191
Wii,2006,Fighting,Atari,True,True,-1.2729656758128873
XB,2006,Shooter,Ubisoft,False,False,-1.1086626245216111
DS,2006,Adventure,Zoo Digital Publishing,False,False,-2.995732273553991
XB,2006,Action,THQ,False,False,-1.8971199848858813
PS2,2006,Sports,Electronic Arts,False,True,-0.579818495252942
DS,2006,Simulation,Majesco Entertainment,False,False,-3.506557897319982
GC,2006,Action,Activision,False,False,-1.8971199848858813
GBA,2006,Racing,THQ,False,False,0.12221763272424911
PC,2006,Misc,Ubisoft,False,True,-4.605170185988091
PSP,2006,Simulation,Namco Bandai Games,True,True,-0.01005033585350145
PS2,2006,Racing,Take-Two Interactive,True,True,0.14842000511827322
PC,2006,Strategy,Deep Silver,True,True,-3.506557897319982
PSP,2006,Platform,Sony Computer Entertainment,True,True,-0.9675840262617056
PS3,2006,Platform,Sega,False,False,0.14842000511827322
XB,2006,Sports,Take-Two Interactive,True,True,-3.506557897319982
PC,2006,Role-Playing,NCSoft,True,True,-4.605170185988091
DS,2006,Role-Playing,Square Enix,True,True,0.5653138090500605
PSP,2006,Role-Playing,Ubisoft,False,True,-1.1086626245216111
PS2,2006,Action,Tecmo Koei,False,True,-1.6607312068216509
PC,2006,Shooter,Ubisoft,True,True,-4.605170185988091
DS,2006,Simulation,505 Games,False,True,1.728109442151599
PS2,2006,Shooter,SouthPeak Games,False,False,-2.5257286443082556
GBA,2006,Adventure,THQ,False,True,-2.4079456086518722
DS,2006,Adventure,THQ,False,False,-1.1086626245216111
X360,2006,Racing,THQ,True,True,-1.9661128563728327
PS2,2006,Role-Playing,Square Enix,True,True,1.7833912195575383
X360,2006,Role-Playing,Idea Factory,False,True,-2.4079456086518722
PSP,2006,Fighting,Atari,False,True,-1.8325814637483102
PS2,2006,Sports,Midway Games,False,True,-1.3470736479666092
X360,2006,Fighting,THQ,True,True,-0.6931471805599453
PSP,2006,Action,LucasArts,True,True,0.3364722366212129
PS2,2006,Role-Playing,505 Games,True,True,-2.3025850929940455
PC,2006,Strategy,Electronic Arts,True,True,-3.912023005428146
PSP,2006,Shooter,Sony Computer Entertainment,True,True,-1.2378743560016174
XB,2006,Racing,Electronic Arts,True,True,-0.7550225842780328
PS2,2006,Sports,Midway Games,False,True,-0.7550225842780328
GBA,2006,Platform,Konami Digital Entertainment,True,True,-2.3025850929940455
PSP,2006,Racing,Electronic Arts,True,True,0.883767540168595
DS,2006,Platform,Activision,False,False,-2.0402208285265546
X360,2006,Simulation,Microsoft Game Studios,True,True,0.4824261492442928
X360,2006,Sports,Midway Games,False,False,-1.8325814637483102
PS3,2006,Role-Playing,Electronic Arts,False,True,-1.6094379124341003
PC,2006,Strategy,Microsoft Game Studios,True,True,-3.506557897319982
PSP,2006,Action,Capcom,True,False,-2.3025850929940455
GC,2006,Adventure,THQ,False,False,-0.6931471805599453
PS2,2006,Role-Playing,Square Enix,True,True,-0.7550225842780328
PSP,2006,Fighting,Atari,False,True,-0.616186139423817
PSP,2006,Action,Electronic Arts,True,True,-2.4079456086518722
X360,2006,Action,Electronic Arts,False,False,-1.3470736479666092
PSP,2006,Misc,Sony Computer Entertainment,False,False,-1.9661128563728327
X360,2006,Action,LucasArts,True,True,-0.4620354595965587
PC,2006,Strategy,Vivendi Games,True,True,-3.2188758248682006
DS,2006,Strategy,Ignition Entertainment,False,False,-2.3025850929940455
X360,2006,Shooter,Activision,True,False,0.9932517730102834
Wii,2006,Platform,Ubisoft,False,False,-2.659260036932778
PC,2006,Strategy,Sega,True,True,-2.3025850929940455
PS2,2006,Action,Eidos Interactive,True,True,-0.6931471805599453
X360,2006,Sports,Electronic Arts,True,False,-0.31471074483970024
DS,2006,Platform,Nintendo,True,True,1.0152306797290584
PS2,2006,Action,LucasArts,True,True,0.9895411936137477
PS2,2006,Simulation,Konami Digital Entertainment,False,True,-2.659260036932778
GBA,2006,Adventure,Disney Interactive Studios,False,False,-0.7550225842780328
PS3,2006,Action,Sony Computer Entertainment,False,False,-0.2876820724517809
PS3,2006,Simulation,505 Games,False,False,-1.6094379124341003
X360,2006,Sports,Take-Two Interactive,True,True,-0.2876820724517809
PSP,2006,Strategy,Atari,True,False,-1.6094379124341003
Wii,2006,Puzzle,Nintendo,True,True,1.0612565021243408
DS,2006,Sports,Electronic Arts,True,True,-3.2188758248682006
X360,2006,Sports,Electronic Arts,False,False,-0.7765287894989963
PS2,2006,Shooter,Square Enix,False,False,0.3920420877760237
Wii,2006,Misc,Sega,True,False,0.8064758658669485
PSP,2006,Action,Namco Bandai Games,False,True,-2.659260036932778
PS2,2006,Sports,Electronic Arts,True,True,-0.2876820724517809
PS2,2006,Racing,Midway Games,False,False,-3.912023005428146
PSP,2006,Fighting,Namco Bandai Games,False,False,-1.3470736479666092
PSP,2006,Action,Ubisoft,False,False,-2.0402208285265546
XB,2006,Action,Eidos Interactive,True,True,-1.9661128563728327
PS2,2006,Role-Playing,Rising Star Games,False,True,-1.5141277326297755
DS,2006,Action,Eidos Interactive,False,True,-2.659260036932778
Wii,2006,Action,Ubisoft,False,True,-2.0402208285265546
PS2,2006,Racing,Empire Interactive,True,True,-1.8325814637483102
PSP,2006,Racing,Sony Computer Entertainment,False,True,-3.506557897319982
DS,2006,Shooter,Activision,False,True,-3.2188758248682006
X360,2006,Sports,Electronic Arts,True,False,-1.3093333199837622
GBA,2006,Role-Playing,Nintendo,True,True,-1.3470736479666092
PSP,2006,Fighting,Midway Games,False,True,-0.3011050927839216
X360,2006,Shooter,Eidos Interactive,False,False,-2.659260036932778
X360,2006,Action,THQ,True,True,0.7793248768009977
PSP,2006,Action,Namco Bandai Games,False,False,-3.506557897319982
DS,2006,Role-Playing,Namco Bandai Games,True,True,-2.3025850929940455
PS2,2006,Racing,Sega,False,True,-0.6931471805599453
PSP,2006,Role-Playing,Global A Entertainment,False,False,-3.506557897319982
XB,2006,Racing,Codemasters,True,True,-3.506557897319982
PS2,2006,Sports,Electronic Arts,True,False,-0.6733445532637656
PSP,2006,Racing,Electronic Arts,False,False,-2.3025850929940455
PSP,2006,Strategy,Vivendi Games,False,False,-1.8325814637483102
X360,2006,Simulation,Ubisoft,False,False,-1.5606477482646683
PS2,2006,Fighting,THQ,True,True,0.9477893989335261
X360,2006,Fighting,Majesco Entertainment,False,False,-2.659260036932778
PSP,2006,Racing,Sega,True,True,-3.2188758248682006
DS,2006,Platform,THQ,False,True,-0.7133498878774648
PSP,2006,Role-Playing,Take-Two Interactive,True,True,-1.8325814637483102
XB,2006,Action,Vivendi Games,True,True,-0.7133498878774648
DS,2006,Sports,Electronic Arts,False,False,-1.5606477482646683
PS2,2006,Racing,Namco Bandai Games,False,True,-3.912023005428146
Wii,2006,Shooter,Ignition Entertainment,True,True,-1.9661128563728327
X360,2006,Racing,Electronic Arts,True,True,-0.6931471805599453
GC,2006,Simulation,Electronic Arts,False,True,-1.3093333199837622
PS2,2006,Action,Capcom,True,True,-0.4462871026284195
PS2,2006,Action,505 Games,False,True,-3.912023005428146
PSP,2006,Racing,THQ,False,True,-0.37106368139083207
DS,2006,Racing,Electronic Arts,False,True,-1.6094379124341003
X360,2006,Sports,Activision,False,False,-2.0402208285265546
X360,2006,Sports,Activision,True,True,-0.7133498878774648
Wii,2006,Platform,THQ,False,False,-0.7133498878774648
DS,2006,Sports,Nintendo,False,True,0.47000362924573563
XB,2006,Racing,Sega,False,True,-2.0402208285265546
DS,2006,Shooter,Nintendo,True,True,-0.6348782724359695
Wii,2006,Adventure,THQ,False,False,-1.2729656758128873
XB,2006,Shooter,Ubisoft,True,False,-2.5257286443082556
Wii,2006,Sports,Electronic Arts,True,True,-0.7133498878774648
Wii,2006,Role-Playing,Nintendo,False,False,0.4574248470388755
PS2,2006,Misc,Myelin Media,False,False,-2.659260036932778
X360,2006,Sports,Take-Two Interactive,True,True,-1.5606477482646683
Wii,2006,Action,Midway Games,False,False,-1.5606477482646683
X360,2006,Role-Playing,Activision,True,True,0.9162907318741551
X360,2006,Fighting,Electronic Arts,True,True,0.3852624007906449
PSP,2006,Sports,Oxygen Interactive,False,False,-2.659260036932778
PSP,2006,Role-Playing,Sony Computer Entertainment,False,False,-3.2188758248682006
PS3,2006,Sports,Sony Computer Entertainment,False,False,-1.3093333199837622
Wii,2006,Misc,Ubisoft,True,True,0.35065687161316933
DS,2006,Role-Playing,Nintendo,False,False,-0.7339691750802004
PSP,2006,Sports,Sony Computer Entertainment,False,False,-1.6094379124341003
GBA,2006,Sports,Electronic Arts,False,False,-3.506557897319982
X360,2006,Sports,Electronic Arts,True,False,-0.7339691750802004
Wii,2006,Racing,Ubisoft,False,False,-0.6539264674066639
PS2,2006,Adventure,Sony Computer Entertainment,False,True,-1.2039728043259361
X360,2006,Action,Vivendi Games,False,False,-1.9661128563728327
DS,2006,Simulation,Natsume,False,True,-3.912023005428146
DS,2006,Action,Vivendi Games,False,True,-1.8325814637483102
PS2,2006,Action,THQ,False,True,-2.4079456086518722
DS,2006,Adventure,505 Games,False,False,-2.4079456086518722
XB,2006,Shooter,DreamCatcher Interactive,False,True,-3.2188758248682006
GC,2006,Sports,Electronic Arts,True,False,-2.0402208285265546
PS2,2006,Fighting,Ignition Entertainment,False,True,-3.2188758248682006
PS2,2006,Sports,Electronic Arts,True,False,-0.3285040669720361
PS2,2006,Strategy,Idea Factory,False,False,-3.2188758248682006
DS,2006,Role-Playing,Sega,False,True,-0.6539264674066639
X360,2006,Sports,Electronic Arts,True,True,-0.7339691750802004
X360,2006,Role-Playing,Namco Bandai Games,True,True,-1.8325814637483102
PSP,2006,Racing,Sega,False,True,0.35065687161316933
PSP,2006,Shooter,Electronic Arts,True,True,0.9745596399981308
PS3,2006,Shooter,Activision,True,False,0.4054651081081644
Wii,2006,Racing,Nintendo,True,True,-0.6348782724359695
PS2,2006,Fighting,Ignition Entertainment,False,True,-1.6094379124341003
PS2,2006,Shooter,Namco Bandai Games,False,False,-3.912023005428146
DS,2006,Role-Playing,Eidos Interactive,False,False,-2.4079456086518722
X360,2006,Shooter,Sega,False,True,-1.5141277326297755
XB,2006,Action,Eidos Interactive,True,True,-2.0402208285265546
PC,2006,Action,Vivendi Games,True,True,-3.2188758248682006
PS2,2006,Action,Take-Two Interactive,False,True,-1.9661128563728327
XB,2006,Racing,Take-Two Interactive,True,False,-1.6094379124341003
GC,2006,Action,Nintendo,True,True,0.4637340162321402
DS,2006,Role-Playing,Nintendo,False,True,0.7654678421395714
PS2,2006,Fighting,Electronic Arts,True,True,0.44468582126144574
